ALink,SName,SLink,Lyric,language
/e-o-tchan/,A Múmia,/e-o-tchan/a-mumia.html,"Cadê o faraó? Cadê o faraó?
Eu trouxe pro Brasil pro samba ficar melhor
Cadê o faraó? Cadê o faraó?
Eu trouxe pro Brasil pro samba ficar melhor

Ela vem vindo toda arrumadinha
Nesse balanço você vai se amarrar
Ela vem durinha toda esticadinha
Ela vem muda e a gente faz o blá-blá-blá

Toda de branco, enroladinha, enroladinha
Toda de branco, enroladinha, enroladinha
Ela sai da tumba para dar uma voltinha
Ela sai da tumba para dar uma quebradinha

Desengonçada, vai pra frente, vai pra trás
Desengonçada, vai pra frente, vai pra trás
Alô, galera essa múmia tá demais

A múmia quer falar: blá blá blá blá
A múmia quer falar: blá blá blá blá
E quer dançar

Aqui no É o Tchan até múmia dança
Aqui no É o Tchan até múmia dança

Assim ó, assim ó
Eu trouxe pro Brasil pro samba ficar melhor
Assim ó, assim ó
Vem de lá do Egito vem do sábio Faraó

Essa múmia dança
Ela dança, ela dança, ela dança, ela dança
Essa múmia balança
Balança, balança, balança, balança

Assim ó, assim ó
Eu trouxe pro Brasil pro samba ficar melhor
Assim ó, assim ó
Vem de lá do Egito vem do sábio Faraó",pt
/e-o-tchan/,A Tomada,/e-o-tchan/a-tomada.html,"Olha a brincadeira da tomada
Chega pra cá, pra brincadeira da tomada
Seus braços vão ficar bem lá no alto
O seu par também coloca as mãos pro alto
Pluga a mão direita
Pluga a mão esquerda
Deixa coladinha e vai, vai, vai, vai
Encaixa (6 vezes)
Remexe e agacha",pt
/e-o-tchan/,Abelha,/e-o-tchan/abelha.html,"olha a flor!
zzzzzzzz
abelha!

abelha joga esse mel
levantando a mão pro céu abelhinha joga esse mel
levantando a mão pro céu

diga que sim
e vem pousar no meu jardim
e vem voando, vem voando, vem voando de ladinho
decolando, decolando, decolando bonitinho

de flor em flor eu vou (6 x)
vou procurando o meu amor
olha a flor!
abelha!",pt
/e-o-tchan/,Abra Cadabra,/e-o-tchan/abra-cadabra.html,"Dedo na viola
Que ela quer sambar
O coelho ta saindo
Ta saindo da cartola
Ela ta mexendo
Com a varinha de condão
Esse e a magia do e o tchan agora

Remexendo ela faz tudo subir
Revantando o rapaz que faz assim
Plim,plim,plim
E vai ficando todo mundo doido
E vai deixando essa galera tonta
No sobe,desce,some,aparece
E tao gostoso esse faz de conta

Abra cadabra
Essa loirinha e magica
Essa loirinha e magica
Essa loirinha
Essa loirinha e magica

Faz aparecer a marquinha
Faz aparecer a bundinha
Faz aparecer,danadinha
Faz que eu quero ver

Faz aparecer as curvinhas
Faz aparecer as coxinhas
Faz aparecer ,danadinha
Faz que eu quero ver

Quebra daqui de la
Quebra tambem,abra cadabra",pt
/e-o-tchan/,Aeróbica do Tchan,/e-o-tchan/aerobica-do-tchan.html,"Vem pra aeróbica, aeróbica do tchan
Tchan, tchanram, ram
Tchan, tchanram, ram
Aquece o pescocinho, levantando os bracinhos
Aquece a cinturinha
Na palma da mão, vem pra malhação
Na palma da mão, faz bem bro coração.

Refrão:
Joga de ladinho e descendo, vem
Vem pro joelhinho e provoca, bem
Faz batata, faz coxa, peitinho e barriguinha
Seu corpinho dividido fica uma gracinha.

Nada de fritura, de gordura, de loucura, de farturDiet, light, tem que comer bem... bem, bem, bem
Vai pra frente, pra frente, pra frente, pra frente
Dá uma reboladinha
Vai pra trás, pra trás, pra trás
Dê uma tremidinha.",pt
/e-o-tchan/,Agora Manda Ver (morena Tchan),/e-o-tchan/agora-manda-ver-morena-tchan.html,"VEJA QUE BELEZA QUE PINTURA DE MULHER
QUEM É, QUEM É, QUEM É, QUEM É
QUANDO ELA PASSA, VEM FAZENDO CHARMINHO
BOTA A MÃO NA CABEÇA E TAMBÉM NO JOELINHO
EU FICO TODO EMPOLGADO, QUANDO ELA COMEÇA A GRITA A A
VOCE QUER ME NAMORAR
SAFADO, SAFADO, VOCE QUER ME NAMORAR
SAFADO, SAFADO, VOCE QUER ME NAMORA

CAUSO O MAIOR FRISSON
É UM ABALO GERAL
MAS QUE QUADRIL PERFEITO
EM FORMA ESCULTURAL
AGORA ELA É DO TCHAN
O MUNDO APROVOU
SEU JEITO É FÊNOMENAL (2x)

AGORA MANDA VER, MANDA VER, MANDA VER
OU MOSTRA TODO ESSE GINGADO PRA GALERA ENLOUQUECER
AGORA MANDA VER, MANDA VER, MANDA VER
OU MOSTRA TODO ESSE GINGADO

SAM SAMBA MÃE, REQUEBRA MÃE
REMEXA TCHAN TCHAN
SAM SAMBA MÃE, QUE QUEBRA MÃE
REMEXA TCHAN TCHAN",pt
/e-o-tchan/,Alabumbunê,/e-o-tchan/alabumbune.html,"Hoje é sexta-feira, vou cair no reggae ôôô
Peço por favor que ninguém
Me pegue ôôô (bis)
O samba vai rolar, eu já tô lá
E vai comer no centro, eu já tô dentro
Não quero nem saber, tô nem aí
Eu vou pro pagode, vou me divertir
E todo mundo vai mexer
A-la-la-bumbum-nê
A galera sacudir a-la-la-bumbum-nê
A mãozinha pra cima, a-la-la-
bumbum-nê
Caia nesse samba que
eu caio com você
Ai, ai, ai, ai, ai, ai
O samba vai rolar",pt
/e-o-tchan/,Arrasta-pé,/e-o-tchan/arrasta-pe.html,"No arrasta-pé do Tchan
É gostoso de dançar
Começou de tardezinha
Vai até o sol raiar

Anarriê, olhe o tchaco, anavantu
No piu, piu do Cafuné, aprendi dançar tchu-tchu
Anarriê, paquerê, anavantu
Maxixando o sanduíche quase quebre o mucumbu

E o trenzinho da sacanagem, píui, tchan, tchan, píui, tchan, tchan
Por debaixo da cordinha, píui, tchan, tchan, píui, tchan tchan
Olha a cobra, é brincadeira
Vai na dança da bundinha
Cuidado que a fogueira vai queimar a passarinha
Vai queimar, vai queimar
Vai queimar a passarinha
Vai queimar, vai queimar
Vai queimar a passarinha

Cumpade Washington, vou tomar a saideira
É licor, Beto Jamaica, vamos levantar poeira
É licor, Beto Jamaica, vamos levantar poeira

Barba de bode
Bico de pato
Calcanhar de sapo
Uha! Uha! Uha!
Tchan!",pt
/e-o-tchan/,Arrêgo,/e-o-tchan/arrego.html,"Você... que fica me tirando não sabe da qual é

Saia de baixo lá vem o arrasto abalando estruturas e o coração...
Saia de baixo lá vem o arrasto abalando estruturas e o coração...

quando minha banda passa vai arrasta vai levar e você vai pedir...

(REFRÃO)
Arrego na moral, arrego na moral negão, arrego na moral, arrego
na moral negão, arrego na moral, arrego na moral negão, arrego
na moral, arrego na moral

Viu que eu te disse que a vida tem altos e baixos e você naum levou fé
naum levou fé...Viu que eu te disse que a vida tem altos e baixos e você
naum levou fé, naum levou fé...

Agora você vai pedir pra mim...

(REFRÃO)
Arrego na moral, arrego na moral negão, arrego na moral, arrego
na moral negão, arrego na moral, arrego na moral negão, arrego
na moral, arrego na moral",pt
/e-o-tchan/,Assalto No Pagode,/e-o-tchan/assalto-no-pagode.html,"Mexer, assim é bom, mexer, mexer, mexer no swing desse som
Faça o que quiser, homen e mulher
Aqui não tem besteira, tem quebrança e também samba no pé
Atenção, atenção, atenção, vou falar
Rolou um assalto no pagode e agora eu vou contar
Mãos para o alto, mão na cabeça
Mexendo, mexendo, mexendo
Pra que ninguém perceba
Apontou, apontou, apontou na minha direção
Me baculejou e foi passando a mão
No bolso direito, no bolso esquerdo
Na parte de traz tomou todo meu dinheiro e mandou mexer mais

Mexer, assim é bom, mexer, mexer, mexer no swing desse som
Faça o que quiser, homen e mulher
Aqui não tem besteira, tem quebrança e também samba no pé
Atenção, atenção, atenção, vou falar
Rolou um assalto no pagode e agora eu vou contar
Mãos para o alto, mão na cabeça
Mexendo, mexendo, mexendo
Pra que ninguém perceba
Apontou, apontou, apontou na minha direção
Me baculejou e foi passando a mão
No bolso direito, no bolso esquerdo
Na parte de traz tomou todo meu dinheiro e mandou mexer mais

Mexer, assim é bom, mexer, mexer, mexer no swing desse som
Mexer assim não é legal
Socorro, chamem um policial, aqui tem um laulau",pt
/e-o-tchan/,Auê do Tchan,/e-o-tchan/aue-do-tchan.html,"Pra esquerda e pra direita
O corpo vai mexendo
Mãozinha no joelho
Vai subindo e vai descendo
Dedinho na boquinha
Pra ficar mais sensual
Mãozinha na cintura
Todo mundo tá legal

Rebola, rebola, rebola, rebola
Rebola, rebola, rebola
Ê, ê
Rebola, rebola, rebola, rebola
Rebola, rebola, rebola

Todo mundo no auê, auê, auê
Joga os braços para cima
Quero ver mexer
Todo mundo no auê, auê, auê
Joga os braços para cima
Quero ver mexer

Rebola, rebola, rebola, rebola
Rebola, rebola, rebola
Ê, ê
Rebola, rebola, rebola, rebola
Rebola, rebola, rebola

Essa galera quando dança
É coisa de cinema
Vai pra frente, vai pra trás
Sem nenhum problema
O Tchan do Brasil
A eterna maravilha
Entre nesse clima, com as duas mãos pra cima

Rebola, rebola, rebola, rebola
Rebola, rebola, rebola
Ê, ê
Rebola, rebola, rebola, rebola
Rebola, rebola, rebola

Todo mundo no auê, auê, auê
Joga os braços para cima
Quero ver mexer
Todo mundo no auê, auê, auê
Joga os braços para cima
Quero ver mexer",pt
/e-o-tchan/,Baixo Desafinado,/e-o-tchan/baixo-desafinado.html,"Ton, ton, ton, ton
Ton, ton, ton, ton (8 vezes)

Contrabaixo véi desafinado
Danava a tocar no mesmo tom
A banda com um swing danado (bis)
Mas o sucesso é o ton, ton, ton
E a banda vai ton, ton, ton
E o povo vem ton, ton, ton (bis)
E o povo pede ton, ton, ton
Isso é que é bom
Quando o Tchan invade o verão
Botando todo mundo pra dançar
Não é samba nem labamba, não
É contrabaixo véi da contra-mão",pt
/e-o-tchan/,Bambolê,/e-o-tchan/bambole.html,"Vem na pegada do bambo, do bambo, bambo, do bambo do bambolê
Vem na pegada do bambo, do bambo, bambo, do bambo do bambolê

Você pode sambar com um bambolê
É só se ligar pra você aprender
É samba no pé, ai que gostosura
Menina que quebra é beleza pura
Menina que quebra é beleza pura

Roda no dedinho, bambolê
Vai no pescocinho, bamboleê
Passa no ombrinho, bambolê
Cai na cinturinha, bambolê
Dá uma rodadinha
Uma quebradinha
Mexe a traseirinha
Minha Pithulinha

Roda,roda,roda
roda,roda e avisa
Quem remexe deslisa
E nao deixa parar

Roda,roda,roda
roda,roda e agita
Quem remexe deslisa
No bambolear",pt
/e-o-tchan/,Bate Tchan,/e-o-tchan/bate-tchan.html,"Ô Ô Ô Ô Ô bate tchan, bate tchan, bate tchan
Ô Ô Ô Ô Ô bate tchan, bate tchan, bate tchan
Se segure gotham city
Que eu vou mexer, que eu vou quebrar
Que eu vou sambar
Vou de ladinho, vou agachadinho
Pra bat caverna balançar
Vou no passo do pingüin
Fazendo assim, fazendo assim
Chamando o coringa
Tingalagatinga, Tingalagatinga
Chamando o charada
Pra ver a popozada, pra ver a popozada
Fazer a parada.

Refrão:
Robin,
Quero ver a mulher gato
Tá de frente, tá de lado
Tá em cima tá em baixo, remelexo no bumbum
Robin, Vá chamar a batgirl
Pra quebrar no miudinho
Pra dançar devagarinho
Remexendo bonitinho e chama a gente pra sambar.

Pegando vôo, voando baixinho
Quero te ver no passo do morceguinho
Levantando vôo que nem aviãozinho
Quero te ver no passo do morceguinho.

Batchan, ran, ran, tchan, ran, ran
Batchan, ran, ran, tchan, ran, ran
Batchan, ran, ran, tchan, ran, ran
Olha o bate tchan.",pt
/e-o-tchan/,Beco do Siri,/e-o-tchan/beco-do-siri.html,"O ai que ela fazia
O ui que ele dizia
Era a moqueca de siri
Que eles tanto comiam
E tinha uma pimenta
Que tanto ardia
Ela gritava: ai!
Ele gritava: ui!
Ai, ui, tá ardendo, ui
Ai, ui, tá ardendo, pai
Lá na rua tem um beco
Beco do siri
Quando escurece
A galera grita assim:
Ai, ui, tá ardendo, ui
Ui, ai, tá ardendo, pai
No silêncio da noite
A mulher me chama
Estou travado
Vou cair na cama
Ai, ui, tá ardendo, ui
Ui, ai, tá ardendo, pai",pt
/e-o-tchan/,Beleza de Mulher,/e-o-tchan/beleza-de-mulher.html,"Olha que beleza
que pintura de mulher
quem é,quem é,quem é
Quando ela passa vem fazendo charme né
põe a mão na cabeça e também no joelhinho e eu fico todo empolgado,quando ela começa a gritar
Você quer me namorar
safado,safado
e você quer me namorar
safado,safado
e você quer me namorar
Mas quando chega assim ela abala geral
Mas que corpinho perfeito em
plano estrutural
Seu jeito é fenomenal
Agora manda ver,manda ver,manda ver
Samba mãe
requebra mãe
remexe a tchan,tchan
Samba mãe
requebra mãe
remexe a tchan,tchan.",pt
/e-o-tchan/,Bota a Cara no Sol,/e-o-tchan/bota-a-cara-no-sol.html,"Sua beleza incomparável, é difícil encontrar
Quero ver tua autoestima e você se balançar
Seja gordinha ou magrinha
Na pegada de se apaixonar
Eu gosto muito
O que é bonito é pra se mostrar

Tira a armadura que esconde a silhueta do seu corpo
Não fique dando bola para opinião dos outros
E por nada nesse mundo não deixe de ser você
Faça sempre aquilo que dá vontade de fazer

Saia da sombra mostre o seu melhor
Bota a cara no sol
Ó, ó... Bota a cara no sol
Ó, ó... Bota a cara no sol

Esculhambambou, esculhambambou
Esculham, bam, bam, bambou
Pele na cor do pecado, você abalou",pt
/e-o-tchan/,"Cabelo, Joelho",/e-o-tchan/cabelo-joelho.html,"Assim que eu cheguei
Modifiquei com meu balanço invocado
Pirei na direção
Que coisa louca
Encontrei o meu amor

Eu faço tudo por voçê
Só para chamar sua atenção
Jogo beijo com amor
Então ""vumbora"" bora
Eu jogo, jo , jogo a minha dança
Entre no clima e vem agora

Cabelo,cabelo,joelho,joelho
Esfrega, esfrega,joga lá emcima
Pegou mexeu, sambou

Cabelo,joelho,esfrega
Joga lá em cima

Pule, cante, dance
Faça o que quiser
Chame atenção,acene para mim
Deusa presa no corpo de uma mulher
Desnude esse libido
E venha nesta dança

Cabelo, cabelo, joelho, joelho
Esfrega, esfrega,joga lá em cima
Pegou, mexeu, sambou",pt
/e-o-tchan/,Cacu Cara Tchan,/e-o-tchan/cacu-cara-tchan.html,"O tchan sempre traz uma surpresa
é contagiante o que você vai aprender
demos uma volta no estrangeiro
vê que som maneiro
que trouxemos pra você
Mão na cabeça cacu cara tchan
mão na cintura cacu cara tchan
no reboleio cacu cara tchan
jogou no meio cacu cara tchan
Cacu cara tchan tchan cacu cara tchan tchan cacu cara tchan tchan cacu cara tchan.
Mão pra riba vem dançando vem bailando o tchá tchá tchá cacu cará tchan tchan
é diferente essa dança sempre lembra uma barata louca.",pt
/e-o-tchan/,Calma,/e-o-tchan/calma.html,"Calma, calma, calma, calma, calma
Calma, calma, calma, calma, calma
Tá ficando vermelhinha, vermelhinha
Quem mandou você pegar tanta prainha
Quem mandou você pegar tanta prainha
Tá ficando sem
Vergonha, sem vergonha, sem vergonha
Tá querendo namorar, tá?
Tome cuidado com a danada da cegonha
Tome cuidado com a danada da cegonha
Ai, meu Deus, que dança boa, relaxa
'Cê na frente e eu atrás, encaixa
Olha só que maré mansa, balança
Abraçadinho fica massa, me abraça
Não sabe se entra, se entra, se entra
Não sabe se sai, se sai, se sai
Se senta, levanta
Se senta, levanta
Sacudindo vai
Calma, calma, calma, calma, calma
Calma, calma, calma, calma, calma
Calma, calma, calma (neném)
Ai, meu Deus, que dança boa, relaxa...
Calma, calma, calma, calma, calma....",pt
/e-o-tchan/,Chamadinha,/e-o-tchan/chamadinha.html,"Chama essa loirinha pra sambar
Chama essa morena pra quebrar
Chama esse neguinho pra mexer, mexer, mexer, mexer, mexer
Agora que o bicho vai pegar
Chama essa galera pra dançar
É o Tchan que tá chegando pra você. você, você, você, você
Dá uma chamadinha, meu amor
Dá uma chamadinha, que eu vou
Eu vou cantando
Vou levando
Alegria
Sou o Tchan
Sou da Bahia, da Ladeira do Pêlo
Eu sou Washington malandro, sou cumpadre
Todo mundo louco sabe que eu sou lá de Salvador
É só me chamar
Que eu vou te ensinar como tem que fazer
Bote a mão pra frente, chama no dedinho
E vem, vem painho
Bote a mão pra frente, chama na mãozinha
E vem vem mainha",pt
/e-o-tchan/,Cheia de Manias,/e-o-tchan/cheia-de-manias.html,"Cheia de manias
toda dengosa
seu rebolado é de enlouquecer
Eu fico assustado
abismado, parado
doidinho pra chegar
e dançar com você
Joana, Maria, Paulinha
Tereza, Lurdinha
Adriana, Poliana e Dinorá
Quando entra
na roda do samba
fica com a perna bamba
de tanto sambar
Sheilinha, Cristina, Lucinha
Sabrina, Aninha
Marcinha, Juliana,
D. Chica
Quando entra
na roda de samba
fica com a perna bamba
de tanto sambar
não faz assim, não(bis)
você sambando desse jeito
eu me derreto de paixão
não faz assim, não (bis)
eu tô ficando alucinado,
tô perdido, tô doidão
tô azoado, tô
tô azoado, tô
não me segura, não
tô azoado, tô
eu to perdido de paixão",pt
/e-o-tchan/,Choquinho,/e-o-tchan/choquinho.html,"A gente tem atitude
A gente é virado no Tchan
Na pele também negritude
E na área sou bam bam bam
A gente não manda recado
Tá querendo pagar pra ver
Agora eu vou mandar descer

Pega a menina, bota no trenzinho
Joga pra frente pra trás bonitinho
Choquinho, choquinho, tome tome tome choquinho (3x)

A gente fez o tchu tchu
Começou com a dança do tchá
Na cordinha você já passou
Essa vai ser um arraso

Pega a menina, bota no trenzinho
Joga pra frente, pra trás bonitinho
Choquinho, choquinho, tome tome tome choquinho (3x)

A gente tem atitude
A gente é virado no Tchan
Na pele também negritude
E na área sou bam bam bam
A gente não manda recado
Tá querendo pagar pra ver
Hoje eu vou mandar descer

Pega a menina, bota no trenzinho
Joga pra frente, pra trás bonitinho
Choquinho, choquinho, tome tome tome choquinho (3x) (toma mãe, toma mãe)

A gente fez o tchu tchu
Começou com a dança do tchá
Na cordinha você já passou
Essa vai ser um arraso

Pega a menina, bota no trenzinho
Joga pra frente, pra trás bonitinho
Choquinho, choquinho, toma mãe, toma mãe

Pega a menina, bota no trenzinho
Joga pra frente, pra trás bonitinho
Choquinho, choquinho, tome tome tome choquinho (2x)

Choquinho, choquinho, tome tome choquinho,hoquinho, choquinho, tome tome tome choquinho...

Bota a mão no joelho, agora dá aquela abaixadinha, vá tomar no choquinho, vá tomar no choquinho, vá tomar no choquinho, vá tomar no choquinho mainha...",pt
/e-o-tchan/,Cipó Empenado,/e-o-tchan/cipo-empenado.html,"Comendo com coentro
Rastaa que dá
Roda de capoeira
No meio da multidão
Todo mundo ta olhando
Bananeira, mão no chão
Meia-lua de compasso martelou meu coração
Fazendo ritmo, levando um buticum
No mundo místico
Eu sou mais um
Valha-me Deus
Meu Senhor São Bento
Buraco fundo tem cobra dentro
Foi a menina que me chamou
A manteiga derramou
Vara, vara verde
Cipó empenado
Vara, vara verde
Cipoempenado
Roda de capoeira...",pt
/e-o-tchan/,Colar de beijos,/e-o-tchan/colar-de-beijos.html,"Colar de beijos pro recalque
Colar de beijos pro recalque
Colar de beijos pro recalque
Colar de beijos pro recalque

Beijinho, beijinho, beijinho
Beijinho, beijinho, beijinho
Beijinho, beijinho, beijinho
Beijinho, beijinho, beijinho

Tudo que ela faz recalcada contraria
Te segue no instagram vigiando sua vida
Tempo é dinheiro, ela não gasta com você
Quem vive de Ibope é rádio e Tv

Tem espaço pra você, na sola da bota dela
Quer ser igual a ela ( é impossível invejosa)
Apesar de espelhar faz fofoca e fala mal
Passa óleo de peroba na sua cara de pau

Colar de beijos pro recalque
Colar de beijos pro recalque
Colar de beijos pro recalque
Colar de beijos pro recalque

Beijinho, beijinho, beijinho pra inimigas
Beijinho, beijinho, beijinho pra inimigas
Beijinho, beijinho, beijinho pra inimigas",pt
